,userId,movieId,title,tag,rating,tag_amount
751,474,2020,Dangerous Liaisons (1988),adultery,4.0,1
752,474,2022,"Last Temptation of Christ, The (1988)",Bible / Katzanzakis,4.0,2
753,474,2028,Saving Private Ryan (1998),World War II,3.0,1
754,474,2054,"Honey, I Shrunk the Kids (1989)",Disney,4.0,1
755,474,2058,"Negotiator, The (1998)",police,4.0,1
756,474,2059,"Parent Trap, The (1998)",twins,2.0,1
757,474,2064,Roger & Me (1989),General Motors / Michigan,4.0,2
758,474,2065,"Purple Rose of Cairo, The (1985)",In Netflix queue,,1
759,474,2066,Out of the Past (1947),memory,4.0,1
760,474,2070,Tender Mercies (1983),music,4.0,1
761,474,2071,And the Band Played On (1993),AIDs / In Netflix queue,,2
762,474,2076,Blue Velvet (1986),sexuality / suburbia,4.0,2
763,474,2078,"Jungle Book, The (1967)",Disney,4.0,1
764,474,2080,Lady and the Tramp (1955),Disney,4.0,1
765,474,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Disney,4.0,1
766,474,2097,Something Wicked This Way Comes (1983),carnival / Ray Bradbury,3.5,2
767,474,2100,Splash (1984),mermaid,4.0,1
768,474,2108,L.A. Story (1991),weather forecaster,4.0,1
769,474,2114,"Outsiders, The (1983)",S.E. Hinton,4.0,1
770,474,2115,Indiana Jones and the Temple of Doom (1984),archaeology,2.0,1
771,474,2116,"Lord of the Rings, The (1978)",Tolkein,2.0,1
772,474,2118,"Dead Zone, The (1983)",Stephen King,4.0,1
773,474,2121,Cujo (1983),Stephen King,2.0,1
774,474,2122,Children of the Corn (1984),Stephen King,1.0,1
775,474,2139,"Secret of NIMH, The (1982)",mice,4.0,1
776,474,2145,Pretty in Pink (1986),1980s / high school,4.0,2
777,474,2160,Rosemary's Baby (1968),demons,4.0,1
778,474,2167,Blade (1998),vampires,2.0,1
779,474,2171,Next Stop Wonderland (1998),aquarium / Boston / personals ads,5.0,3
780,474,2186,Strangers on a Train (1951),murder,4.5,1
781,474,2187,Stage Fright (1950),theater,3.5,1
782,474,2194,"Untouchables, The (1987)",Capone / gangsters,4.0,2
783,474,2202,Lifeboat (1944),survival,4.5,1
784,474,2203,Shadow of a Doubt (1943),small towns,4.0,1
785,474,2206,Suspicion (1941),paranoia,4.5,1
786,474,2208,"Lady Vanishes, The (1938)",train,4.0,1
787,474,2243,Broadcast News (1987),journalism,4.5,1
788,474,2247,Married to the Mob (1988),Mafia,2.0,1
789,474,2248,Say Anything... (1989),In Your Eyes / Lloyd Dobbler,5.0,2
790,474,2249,My Blue Heaven (1990),Mafia,2.0,1
791,474,2268,"Few Good Men, A (1992)",court / military,4.0,2
792,474,2291,Edward Scissorhands (1990),freaks,4.5,1
793,474,2295,"Impostors, The (1998)",Screwball,5.0,1
794,474,2300,"Producers, The (1968)",Broadway,4.5,1
795,474,2302,My Cousin Vinny (1992),court,2.0,1
796,474,2310,"Mighty, The (1998)",adolescence,4.0,1
797,474,2312,Children of a Lesser God (1986),death penalty,2.5,1
798,474,2313,"Elephant Man, The (1980)",freaks,4.5,1
799,474,2324,Life Is Beautiful (La Vita è bella) (1997),Holocaust,5.0,1
800,474,2329,American History X (1998),racism,4.0,1
801,474,2334,"Siege, The (1998)",terrorism,4.0,1
802,474,2335,"Waterboy, The (1998)",football,2.0,1
803,474,2336,Elizabeth (1998),England,4.0,1
804,474,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",In Netflix queue,,1
805,474,2355,"Bug's Life, A (1998)",Pixar,4.0,1
806,474,2357,Central Station (Central do Brasil) (1998),South America,4.5,1
807,474,2360,"Celebration, The (Festen) (1998)",In Netflix queue,,1
808,474,2390,Little Voice (1998),In Netflix queue,3.5,1
809,474,2391,"Simple Plan, A (1998)",heist,4.0,1
810,474,2394,"Prince of Egypt, The (1998)",Bible / Moses,5.0,2
811,474,2396,Shakespeare in Love (1998),England,4.0,1
812,474,2410,Rocky III (1982),boxing,2.0,1
813,474,2411,Rocky IV (1985),boxing,1.0,1
814,474,2412,Rocky V (1990),boxing,1.5,1
815,474,2420,"Karate Kid, The (1984)",martial arts,4.0,1
816,474,2421,"Karate Kid, Part II, The (1986)",martial arts,2.0,1
817,474,2422,"Karate Kid, Part III, The (1989)",martial arts,2.0,1
818,474,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),christmas,1.5,1
819,474,2424,You've Got Mail (1998),e-mail / remake,5.0,2
820,474,2431,Patch Adams (1998),doctors,1.0,1
821,474,2442,Hilary and Jackie (1998),In Netflix queue,4.0,1
822,474,2463,Ruthless People (1986),kidnapping,2.0,1
823,474,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",religion,3.5,1
824,474,2470,Crocodile Dundee (1986),Australia,2.0,1
825,474,2471,Crocodile Dundee II (1988),Australia,1.0,1
826,474,2491,Simply Irresistible (1999),food,2.0,1
827,474,2494,"Last Days, The (1998)",Holocaust / Hungary,4.0,2
828,474,2502,Office Space (1999),stapler / workplace,4.0,2
829,474,2506,"Other Sister, The (1999)",disability,2.0,1
830,474,2517,Christine (1983),Stephen King,1.0,1
831,474,2529,Planet of the Apes (1968),twist ending,4.0,1
832,474,2550,"Haunting, The (1963)",ghosts,4.0,1
833,474,2553,Village of the Damned (1960),evil children,3.5,1
834,474,2554,Children of the Damned (1963),evil children,3.5,1
835,474,2565,"King and I, The (1956)",Siam,5.0,1
836,474,2571,"Matrix, The (1999)",alternate universe,4.5,1
837,474,2572,10 Things I Hate About You (1999),Shakespeare sort of,2.5,1
838,474,2579,Following (1998),black and white,4.0,1
839,474,2581,Never Been Kissed (1999),high school,4.0,1
840,474,2583,Cookie's Fortune (1999),southern US,4.0,1
841,474,2598,Pushing Tin (1999),golfing,2.0,1
842,474,2600,eXistenZ (1999),virtual reality,4.0,1
843,474,2612,Mildred Pierce (1945),motherhood,4.0,1
844,474,2628,Star Wars: Episode I - The Phantom Menace (1999),prequel / the Force,4.0,2
845,474,2640,Superman (1978),superhero,4.0,1
846,474,2641,Superman II (1980),superhero,4.0,1
847,474,2642,Superman III (1983),superhero,1.5,1
848,474,2648,Frankenstein (1931),In Netflix queue,3.5,1
849,474,2660,"Thing from Another World, The (1951)",aliens,3.5,1
850,474,2664,Invasion of the Body Snatchers (1956),1950s,4.0,1
851,474,2677,Buena Vista Social Club (1999),In Netflix queue,,1
852,474,2692,Run Lola Run (Lola rennt) (1998),alternate endings,4.0,1
853,474,2693,Trekkies (1997),Star Trek,4.0,1
854,474,2699,Arachnophobia (1990),spiders,,1
855,474,2710,"Blair Witch Project, The (1999)",claims to be true / video,4.0,2
856,474,2712,Eyes Wide Shut (1999),sexuality,4.0,1
857,474,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),ghosts,4.5,1
858,474,2717,Ghostbusters II (1989),Ghosts,0.5,1
859,474,2719,"Haunting, The (1999)",remake,1.5,1
860,474,2723,Mystery Men (1999),superhero,4.5,1
861,474,2726,"Killing, The (1956)",heist,4.5,1
862,474,2728,Spartacus (1960),crucifixion / Rome / slavery,4.0,3
863,474,2745,"Mission, The (1986)",Missionary / Priest,5.0,2
864,474,2750,Radio Days (1987),nostalgia / radio,3.5,2
865,474,2761,"Iron Giant, The (1999)",robots,4.0,1
866,474,2762,"Sixth Sense, The (1999)",ghosts / I see dead people,5.0,2
867,474,2787,Cat's Eye (1985),Stephen King,2.0,1
868,474,2791,Airplane! (1980),aviation / spoof,4.0,2
869,474,2797,Big (1988),children,4.0,1
870,474,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),gambling,4.5,1
871,474,2803,"Pelican Brief, The (1993)",lawyers,2.5,1
872,474,2804,"Christmas Story, A (1983)",Christmas,4.0,1
873,474,2827,"Astronaut's Wife, The (1999)",aliens,2.0,1
874,474,2863,"Hard Day's Night, A (1964)",Beatles,4.0,1
875,474,2871,Deliverance (1972),river,4.0,1
876,474,2872,Excalibur (1981),England / King Arthur,4.0,2
877,474,2905,Sanjuro (Tsubaki Sanjûrô) (1962),In Netflix queue,,1
878,474,2915,Risky Business (1983),prostitution,2.0,1
879,474,2918,Ferris Bueller's Day Off (1986),High School,4.0,1
880,474,2919,"Year of Living Dangerously, The (1982)",Academy award (Best Supporting Actress) / Indonesia / journalism,4.0,3
881,474,2927,Brief Encounter (1946),adultery,4.0,1
882,474,2935,"Lady Eve, The (1941)",gambling,4.0,1
883,474,2937,"Palm Beach Story, The (1942)",screwball,4.5,1
884,474,2939,Niagara (1953),In Netflix queue,,1
885,474,2940,Gilda (1946),nightclub,4.0,1
886,474,2941,South Pacific (1958),island,4.0,1
887,474,2943,Indochine (1992),Vietnam,3.5,1
888,474,2952,Sydney (Hard Eight) (1996),gambling,4.0,1
889,474,2959,Fight Club (1999),violence,4.0,1
890,474,2966,"Straight Story, The (1999)",brothers / lawn mower,4.0,2
891,474,2967,"Bad Seed, The (1956)",evil children,4.0,1
892,474,2968,Time Bandits (1981),time travel,4.0,1
893,474,2987,Who Framed Roger Rabbit? (1988),live action/animation,4.0,1
894,474,3000,Princess Mononoke (Mononoke-hime) (1997),anime,4.0,1
895,474,3006,"Insider, The (1999)",tobacco / true story,4.0,2
896,474,3007,American Movie (1999),In Netflix queue,,1
897,474,3011,"They Shoot Horses, Don't They? (1969)",dance marathon,4.0,1
898,474,3028,"Taming of the Shrew, The (1967)",Shakespeare,2.0,1
899,474,3030,Yojimbo (1961),samurai,4.0,1
900,474,3039,Trading Places (1983),class,4.0,1
901,474,3040,Meatballs (1979),camp,1.0,1
902,474,3044,Dead Again (1991),memory / music,5.0,2
903,474,3052,Dogma (1999),religion,4.0,1
904,474,3060,"Commitments, The (1991)",In Netflix queue,,1
905,474,3071,Stand and Deliver (1988),high school,2.5,1
906,474,3072,Moonstruck (1987),New York,5.0,1
907,474,3077,42 Up (1998),In Netflix queue / Up series,,2
908,474,3081,Sleepy Hollow (1999),Ichabod Crane,2.0,1
909,474,3087,Scrooged (1988),christmas / new york,1.5,2
910,474,3095,"Grapes of Wrath, The (1940)",depression / dust bowl,4.5,2
911,474,3097,"Shop Around the Corner, The (1940)",remade,4.0,1
912,474,3098,"Natural, The (1984)",baseball / sports,3.5,2
913,474,3101,Fatal Attraction (1987),adultery,4.0,1
914,474,3108,"Fisher King, The (1991)",homeless,2.5,1
915,474,3111,Places in the Heart (1984),racism,4.0,1
916,474,3114,Toy Story 2 (1999),Pixar,4.0,1
917,474,3115,Flawless (1999),men in drag,4.0,1
918,474,3125,"End of the Affair, The (1999)",Graham Greene,4.0,1
919,474,3135,"Great Santini, The (1979)",fatherhood,4.0,1
920,474,3147,"Green Mile, The (1999)",Stephen King,4.0,1
921,474,3152,"Last Picture Show, The (1971)",black-and-white,4.0,1
922,474,3160,Magnolia (1999),L.A.,5.0,1
923,474,3174,Man on the Moon (1999),Andy Kaufman,4.0,1
924,474,3175,Galaxy Quest (1999),spoof,4.0,1
925,474,3176,"Talented Mr. Ripley, The (1999)",Europe / murder,5.0,2
926,474,3178,"Hurricane, The (1999)",boxing,2.0,1
927,474,3181,Titus (1999),Shakespeare,4.5,1
928,474,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",In Netflix queue,,1
929,474,3210,Fast Times at Ridgemont High (1982),high school,2.0,1
930,474,3211,"Cry in the Dark, A (1988)",a dingo ate my baby / Australia,4.0,2
931,474,3247,Sister Act (1992),nuns,2.0,1
932,474,3250,Alive (1993),In Netflix queue,,1
933,474,3258,Death Becomes Her (1992),plastic surgery,2.5,1
934,474,3259,Far and Away (1992),Ireland,2.5,1
935,474,3260,Howards End (1992),E.M. Forster,4.5,1
936,474,3263,White Men Can't Jump (1992),basketball,2.0,1
937,474,3270,"Cutting Edge, The (1992)",figure skating,2.5,1
938,474,3273,Scream 3 (2000),slasher / spoof,4.0,2
939,474,3281,"Brandon Teena Story, The (1998)",sexuality,2.0,1
940,474,3306,"Circus, The (1928)",big top / circus,4.5,2
941,474,3307,City Lights (1931),blind,4.5,1
942,474,3310,"Kid, The (1921)",orphans,4.0,1
943,474,3317,Wonder Boys (2000),writing,4.0,1
944,474,3330,Splendor in the Grass (1961),adolescence / sexuality,4.0,2
945,474,3338,For All Mankind (1989),In Netflix queue,,1
946,474,3341,Born Yesterday (1950),remade,4.0,1
947,474,3360,Hoosiers (a.k.a. Best Shot) (1986),basketball,3.5,1
948,474,3384,"Taking of Pelham One Two Three, The (1974)",subway,4.0,1
949,474,3385,Volunteers (1985),Peace Corp,2.0,1
950,474,3386,JFK (1991),politics / president,4.0,2
951,474,3408,Erin Brockovich (2000),scandal / true story,4.0,2
952,474,3420,...And Justice for All (1979),lawyers,2.5,1
953,474,3421,Animal House (1978),college / TOGA,2.0,2
954,474,3424,Do the Right Thing (1989),racism,4.0,1
955,474,3429,Creature Comforts (1989),aardman,3.5,1
956,474,3435,Double Indemnity (1944),Insurance,4.0,1
957,474,3447,"Good Earth, The (1937)",Pearl S Buck,4.0,1
958,474,3451,Guess Who's Coming to Dinner (1967),Hepburn and Tracy / interracial marriage / prejudice / racism,4.5,4
959,474,3456,"Color of Paradise, The (Rang-e khoda) (1999)",In Netflix queue,,1
960,474,3461,Lord of the Flies (1963),island,4.0,1
961,474,3462,Modern Times (1936),factory,4.5,1
962,474,3468,"Hustler, The (1961)",pool,3.5,1
963,474,3469,Inherit the Wind (1960),court / evolution / religion,2.5,3
964,474,3475,"Place in the Sun, A (1951)",class,4.0,1
965,474,3481,High Fidelity (2000),Nick Hornby,5.0,1
966,474,3489,Hook (1991),Peter Pan,4.0,1
967,474,3498,Midnight Express (1978),In Netflix queue,4.0,1
968,474,3502,My Life (1993),death,2.5,1
969,474,3504,Network (1976),journalism,4.0,1
970,474,3507,"Odd Couple, The (1968)",In Netflix queue,,1
971,474,3512,Return to Me (2000),transplants,4.5,1
972,474,3515,Me Myself I (2000),alternate endings,4.0,1
973,474,3526,Parenthood (1989),families,4.0,1
974,474,3528,"Prince of Tides, The (1991)",psychiatrist,2.0,1
975,474,3536,Keeping the Faith (2000),priest / rabbi,4.5,2
976,474,3546,What Ever Happened to Baby Jane? (1962),show business,4.0,1
977,474,3548,Auntie Mame (1958),1920s,4.5,1
978,474,3549,Guys and Dolls (1955),Gambling,5.0,1
979,474,3552,Caddyshack (1980),golf,2.0,1
980,474,3556,"Virgin Suicides, The (1999)",1970s / suicide,4.0,2
981,474,3559,Limelight (1952),In Netflix queue,,1
982,474,3566,"Big Kahuna, The (2000)",business / religion,4.5,2
983,474,3608,Pee-wee's Big Adventure (1985),Pee Wee Herman,4.0,1
984,474,3629,"Gold Rush, The (1925)",mining,4.0,1
985,474,3675,White Christmas (1954),Christmas,4.5,1
986,474,3676,Eraserhead (1977),In Netflix queue,,1
987,474,3683,Blood Simple (1984),Coen Brothers,3.5,1
988,474,3712,Soapdish (1991),television,2.5,1
989,474,3723,Hamlet (1990),Shakespeare,4.0,1
990,474,3724,Coming Home (1978),Vietnam,3.5,1
991,474,3730,"Conversation, The (1974)",spying,4.0,1
992,474,3735,Serpico (1973),police,4.0,1
993,474,3793,X-Men (2000),superhero,4.5,1
994,474,3801,Anatomy of a Murder (1959),court,4.0,1
995,474,3811,Breaker Morant (1980),court,4.0,1
996,474,3816,"Official Story, The (La historia oficial) (1985)",missing children,4.0,1
997,474,3844,Steel Magnolias (1989),diabetes,2.5,1
998,474,3849,The Spiral Staircase (1945),disability,4.0,1
999,474,3859,"Eyes of Tammy Faye, The (2000)",In Netflix queue / televangelist,4.0,2
1000,474,3877,Supergirl (1984),superhero,2.0,1
1001,474,3897,Almost Famous (2000),journalism / music / Rolling Stone,4.5,3
1002,474,3910,Dancer in the Dark (2000),blindness / factory,4.0,2
1003,474,3911,Best in Show (2000),Dogs,4.5,1
1004,474,3932,"Invisible Man, The (1933)",invisibility,4.0,1
1005,474,3949,Requiem for a Dream (2000),drug abuse,4.0,1
1006,474,3951,Two Family House (2000),In Netflix queue,,1
1007,474,3967,Billy Elliot (2000),ballet,4.0,1
1008,474,3983,You Can Count on Me (2000),family,4.5,1
1009,474,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Dr. Seuss,1.0,1
1010,474,3994,Unbreakable (2000),superhero,4.5,1
1011,474,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",china / martial arts,4.0,2
1012,474,4007,Wall Street (1987),business,4.0,1
1013,474,4012,Punchline (1988),stand-up comedy,2.0,1
1014,474,4019,Finding Forrester (2000),writing,4.0,1
1015,474,4024,"House of Mirth, The (2000)",Edith Wharton,2.5,1
1016,474,4025,Miss Congeniality (2000),pageant,2.0,1
1017,474,4027,"O Brother, Where Art Thou? (2000)",bluegrass,4.0,1
1018,474,4029,State and Main (2000),movies,4.5,1
1019,474,4034,Traffic (2000),based on a TV show,4.5,1
1020,474,4046,Friendly Persuasion (1956),Quakers,4.0,1
1021,474,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",psychopaths,4.0,1
1022,474,4105,"Evil Dead, The (1981)",zombies,2.0,1
1023,474,4113,"Glass Menagerie, The (1987)",Tennessee Williams,4.0,1
1024,474,4117,Hope and Glory (1987),In Netflix queue,,1
1025,474,4138,My Demon Lover (1987),demons,1.0,1
1026,474,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",death penalty,4.5,1
1027,474,4164,"Caveman's Valentine, The (2001)",homeless / New York,4.0,2
1028,474,4166,Series 7: The Contenders (2001),reality TV,2.0,1
1029,474,4171,Long Night's Journey Into Day (2000),Eugene O'Neill,4.0,1
1030,474,4174,Avalon (1990),In Netflix queue,,1
1031,474,4184,"Bishop's Wife, The (1947)",Christmas,4.0,1
1032,474,4189,"Greatest Story Ever Told, The (1965)",Bible / religion,2.5,2
1033,474,4190,Elmer Gantry (1960),preacher / religion,4.0,2
1034,474,4191,Alfie (1966),sexuality,4.0,1
1035,474,4194,I Know Where I'm Going! (1945),In Netflix queue,,1
1036,474,4204,Losin' It (1983),virginity,1.0,1
1037,474,4210,Manhunter (1986),Hannibal Lecter / serial killer,3.5,2
1038,474,4211,Reversal of Fortune (1990),von Bulow,4.0,1
1039,474,4214,Revenge of the Nerds (1984),college,2.0,1
1040,474,4218,River's Edge (1986),In Netflix queue,3.5,1
1041,474,4221,Necessary Roughness (1991),football,2.0,1
1042,474,4226,Memento (2000),Backwards. memory,5.0,1
1043,474,4232,Spy Kids (2001),spying,4.0,1
1044,474,4246,Bridget Jones's Diary (2001),singletons,4.5,1
1045,474,4259,"Luzhin Defence, The (2000)",Nabokov,4.0,1
1046,474,4263,Days of Wine and Roses (1962),alcoholism,4.0,1
1047,474,4292,Norma Rae (1979),Union,4.0,1
1048,474,4296,Love Story (1970),death,2.0,1
1049,474,4306,Shrek (2001),fairy tales,4.5,1
1050,474,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),In Netflix queue,,1
1051,474,4316,Ice Castles (1978),figure skating,2.5,1
1052,474,4326,Mississippi Burning (1988),race / rasicm,2.5,2
1053,474,4333,Throw Momma from the Train (1987),Strangers on a Train,4.0,1
1054,474,4347,Divided We Fall (Musíme si pomáhat) (2000),Holocaust,4.0,1
1055,474,4356,Gentlemen Prefer Blondes (1953),In Netflix queue,3.0,1
1056,474,4359,"Seven Year Itch, The (1955)",adultery,4.0,1
1057,474,4361,Tootsie (1982),men in drag,4.0,1
1058,474,4370,A.I. Artificial Intelligence (2001),robots,4.5,1
1059,474,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",accident,4.0,1
1060,474,4396,"Cannonball Run, The (1981)",race,1.0,1
1061,474,4404,Faust (1926),In Netflix queue,,1
1062,474,4447,Legally Blonde (2001),lawyers,4.0,1
1063,474,4448,"Score, The (2001)",heist,4.0,1
1064,474,4465,"Accused, The (1988)",rape,4.0,1
1065,474,4476,Big Business (1988),twins,2.0,1
1066,474,4477,Big Top Pee-Wee (1988),circus,1.0,1
1067,474,4489,Coming to America (1988),Africa / immigrants,2.0,2
1068,474,4495,Crossing Delancey (1988),New York,5.0,1
1069,474,4526,My Stepmother Is an Alien (1988),aliens,1.5,1
1070,474,4537,Running on Empty (1988),hippies,4.5,1
1071,474,4545,Short Circuit (1986),robots,2.0,1
1072,474,4546,"Vanishing, The (Spoorloos) (1988)",kidnapping / remade,4.0,2
1073,474,4558,Twins (1988),twins,2.0,1
1074,474,4571,Bill & Ted's Excellent Adventure (1989),time travel,4.5,1
1075,474,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),doctors,2.5,1
1076,474,4621,Look Who's Talking (1989),babies,2.0,1
1077,474,4623,Major League (1989),baseball,2.0,1
1078,474,4638,Jurassic Park III (2001),dinosaurs,2.0,1
1079,474,4639,America's Sweethearts (2001),Hollywood / movie business,2.5,2
1080,474,4641,Ghost World (2001),adolescence,4.0,1
1081,474,4677,Turner & Hooch (1989),dogs,1.5,1
1082,474,4678,UHF (1989),television,4.0,1
1083,474,4688,Black Robe (1991),In Netflix queue,,1
1084,474,4787,Little Man Tate (1991),prodigies,4.0,1
1085,474,4801,"Little Foxes, The (1941)",family,4.0,1
1086,474,4808,"Vanishing, The (1993)",remake,2.0,1
1087,474,4809,Silkwood (1983),Nuclear disaster / union,4.0,2
1088,474,4812,SpaceCamp (1986),NASA / space,2.0,2
1089,474,4823,Serendipity (2001),wedding,4.0,1
1090,474,4835,Coal Miner's Daughter (1980),Loretta Lynn,4.0,1
1091,474,4857,Fiddler on the Roof (1971),Judaism / Tradition!,4.0,2
1092,474,4874,K-PAX (2001),aliens / psychiatrist,2.5,2
1093,474,4878,Donnie Darko (2001),time travel,4.5,1
1094,474,4881,"Man Who Wasn't There, The (2001)",Coen Brothers,4.0,1
1095,474,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Magic / Wizards,4.5,2
1096,474,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",ghosts,4.0,1
1097,474,4920,"Now, Voyager (1942)",psychology,4.0,1
1098,474,4963,Ocean's Eleven (2001),heist,4.0,1
1099,474,4969,And Then There Were None (1945),In Netflix queue,3.5,1
1100,474,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",nightclub / singers,4.0,2
1101,474,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",whimsical,5.0,1
1102,474,4979,"Royal Tenenbaums, The (2001)",new york,4.0,1
1103,474,4980,Bill & Ted's Bogus Journey (1991),time travel,4.0,1
1104,474,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Tolkein,5.0,1
1105,474,4998,"Defiant Ones, The (1958)",racism,3.5,1
1106,474,5008,Witness for the Prosecution (1957),Agatha Christie / court,4.0,2
1107,474,5012,Yentl (1983),cross dressing / Judaism,4.0,2
1108,474,5015,Monster's Ball (2001),race,4.0,1
1109,474,5034,"Truly, Madly, Deeply (1991)",Ghost,5.0,1
1110,474,5064,The Count of Monte Cristo (2002),Dumas / revenge,4.0,2
1111,474,5114,"Bad and the Beautiful, The (1952)",movie business,4.0,1
1112,474,5120,Sleuth (1972),In Netflix queue,,1
1113,474,5135,Monsoon Wedding (2001),India,4.0,1
1114,474,5139,"Bad News Bears, The (1976)",baseball,,1
1115,474,5213,"Oh, God! Book II (1980)",religion,1.5,1
1116,474,5224,Promises (2001),In Netflix queue,4.0,1
1117,474,5238,Return of the Secaucus 7 (1980),In Netflix queue,3.5,1
1118,474,5266,Panic Room (2002),crime,4.0,1
1119,474,5291,Rashomon (Rashômon) (1950),In Netflix queue / samurai,4.0,2
1120,474,5294,Frailty (2001),religion,4.0,1
1121,474,5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",In Netflix queue,,1
1122,474,5316,Enigma (2001),World War II,2.5,1
1123,474,5349,Spider-Man (2002),superhero,4.5,1
1124,474,5353,Butterflies Are Free (1972),blind,3.0,1
1125,474,5377,About a Boy (2002),Nick Hornby,5.0,1
1126,474,5379,"Believer, The (2001)",anti-Semitism / Judaism,4.5,2
1127,474,5398,Requiem for a Heavyweight (1962),boxing,4.0,1
1128,474,5404,84 Charing Cross Road (1987),books,4.0,1
1129,474,5445,Minority Report (2002),future,4.5,1
1130,474,5446,Rabbit-Proof Fence (2002),Australia,4.5,1
1131,474,5450,Lovely & Amazing (2001),sisterhood / women,4.0,2
1132,474,5451,Pumpkin (2002),disability / mental illness,2.5,2
1133,474,5470,The Importance of Being Earnest (1952),Oscar Wilde,4.5,1
1134,474,5475,Z (1969),In Netflix queue,3.5,1
1135,474,5483,"Kid Stays in the Picture, The (2002)",movie business,4.5,1
1136,474,5498,Red Beard (Akahige) (1965),In Netflix queue,,1
1137,474,5502,Signs (2002),aliens,4.5,1
1138,474,5505,"Good Girl, The (2002)",adultery / younger men,4.5,2
1139,474,5527,Possession (2002),AS Byatt / books,4.0,2
1140,474,5528,One Hour Photo (2002),photography / psychopaths,4.0,2
1141,474,5548,Down and Out in Beverly Hills (1986),homeless,2.0,1
1142,474,5577,Igby Goes Down (2002),adolescence,4.0,1
1143,474,5601,"Yearling, The (1946)",Animal movie,4.0,1
1144,474,5603,"Lavender Hill Mob, The (1951)",crime / heist,4.0,2
1145,474,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),anime,4.5,1
1146,474,5629,Jonah: A VeggieTales Movie (2002),Bible,2.0,1
1147,474,5630,Red Dragon (2002),Hannibal Lecter,3.5,1
1148,474,5633,Heaven (2002),bombs,4.0,1
1149,474,5644,"Pride of the Yankees, The (1942)",baseball / Lou Gehrig,4.0,2
1150,474,5669,Bowling for Columbine (2002),violence in america,4.0,1
1151,474,5673,Punch-Drunk Love (2002),pudding,4.5,1
1152,474,5682,"Grey Zone, The (2001)",Holocaust,4.0,1
1153,474,5685,Real Women Have Curves (2002),Girl Power,4.5,1
1154,474,5690,Grave of the Fireflies (Hotaru no haka) (1988),made me cry / orphans,4.5,2
1155,474,5721,"Chosen, The (1981)",In Netflix queue / Judaism,,2
1156,474,5747,Gallipoli (1981),World War I,4.5,1
1157,474,5791,Frida (2002),art,4.0,1
1158,474,5792,Roger Dodger (2002),dating,2.5,1
1159,474,5802,"World of Henry Orient, The (1964)",teenagers,4.0,1
1160,474,5812,Far from Heaven (2002),salute to Douglas Sirk,4.5,1
1161,474,5816,Harry Potter and the Chamber of Secrets (2002),Magic / Wizards,4.5,2
1162,474,5820,Standing in the Shadows of Motown (2002),music business,4.0,1
1163,474,5875,Personal Velocity (2002),short films,2.5,1
1164,474,5876,"Quiet American, The (2002)",Graham Greene,4.0,1
1165,474,5878,Talk to Her (Hable con Ella) (2002),coma,4.0,1
1166,474,5899,Zulu (1964),Africa,3.0,1
1167,474,5952,"Lord of the Rings: The Two Towers, The (2002)",Tolkein,5.0,1
1168,474,5954,25th Hour (2002),crime / nightclub,4.0,2
1169,474,5971,My Neighbor Totoro (Tonari no Totoro) (1988),anime,4.0,1
1170,474,5989,Catch Me If You Can (2002),crime,4.0,1
1171,474,5991,Chicago (2002),court / jazz / murder,4.0,3
1172,474,5994,Nicholas Nickleby (2002),Dickens,4.0,1
1173,474,5995,"Pianist, The (2002)",Holocaust,4.5,1
1174,474,6002,Love Liza (2002),drugs / planes / widows/widowers,3.5,3
1175,474,6003,Confessions of a Dangerous Mind (2002),television,3.5,1
1176,474,6016,City of God (Cidade de Deus) (2002),crime / photography / violence,4.0,3
1177,474,6020,Alice Adams (1935),class,3.5,1
1178,474,6027,Dogfight (1991),In Netflix queue,,1
1179,474,6031,Imitation of Life (1959),motherhood / race,4.0,2
1180,474,6041,Amen. (2002),In Netflix queue,4.0,1
1181,474,6063,May (2002),doll,2.5,1
1182,474,6090,Kiss Me Goodbye (1982),ghosts,3.5,1
1183,474,6101,Missing (1982),Chile / politics / South America,4.0,3
